loading policy + frozen prior...
config: {'steps': 5000, 'batch': 128, 'lr': 0.0001, 'max_len': 100, 'temp': 1.0, 'beta_kl': 0.02, 'target_kl': 3.0, 'beta_kl_min': 0.001, 'beta_kl_max': 20.0, 'kl_adapt_factor': 1.5, 'ppo_epochs': 4, 'clip_eps': 0.2, 'lambda_unc': 1.0, 'baseline_momentum': 0.95, 'threshold_window_batches': 20, 'threshold_percentile': 70.0, 'threshold_update_every': 50, 'threshold_init': 0.0, 'threshold_decay': 0.1, 'diversity_filter': False, 'df_bucket_size': 25, 'df_mode': 'generic', 'df_record_threshold': 0.5, 'replay': True, 'replay_capacity': 1000, 'replay_max_per_scaffold': 10, 'replay_min_reward': 0.4, 'replay_k': 24, 'replay_coef': 0.05, 'replay_start': 200, 'transfer_learning': True, 'tl_every': 500, 'tl_start': 1000, 'tl_epochs': 2, 'tl_batch': 128, 'tl_max_mols': 500, 'tl_min_mols': 50, 'tl_lr': 1e-05, 'tl_max_kl': 8.0, 'log_every': 10, 'save_every': 200, 'out': 'checkpoints/rl_v5c', 'seed': 42}
reward model scheme=A_primary threshold=8.0 lambda_unc=1.0 invalid_reward=-1.0

  step      loss   reward    tau   p_act    unc      kl   beta  valid%  uniq% scaf/uniq  >tau% AD%(top)   buf  bscaf   rnll    sec
  3350   -0.0162   -0.169 -0.117   0.067  0.235   2.119  0.014   100.0  100.0     0.852    7.8     91.7   260    111  0.327   0.72
  3360    0.0002   -0.170 -0.117   0.070  0.240   2.305  0.014   100.0  100.0     0.859    3.9     75.0   261    112  0.342   0.74
  3370    0.0013   -0.167 -0.117   0.080  0.247   2.010  0.014   100.0  100.0     0.844    5.5    100.0   263    113  0.320   0.73
  3380   -0.0072   -0.161 -0.117   0.063  0.224   2.083  0.009   100.0  100.0     0.852   10.9    100.0   265    114  0.322   0.74
  3390    0.0111   -0.173 -0.117   0.066  0.231   2.350  0.009    99.2  100.0     0.819    9.4    100.0   265    114  0.296   0.74
  3400   -0.0027   -0.157 -0.121   0.070  0.227   2.346  0.009   100.0  100.0     0.812   13.3    100.0   265    114  0.309   0.72
      saved checkpoint @ step 3400 | examples: ['N#Cc1ccc(NC(=O)Cc2ccccc2)cc1', 'COc1cccc(C=NOCc2ccc(OC)cc2OC)c1', 'CNC(=S)NC1CCN(CC2CCCCC2)CC1', 'CSCCNCCO', 'COc1ccc(C(=O)Nc2ccc(C(=O)NO)cc2)cc1']
  3410    0.0058   -0.161 -0.121   0.066  0.227   2.221  0.009   100.0  100.0     0.852   11.7    100.0   266    114  0.325   0.67
  3420    0.0119   -0.166 -0.121   0.067  0.233   2.175  0.009   100.0  100.0     0.836   10.2     75.0   267    114  0.310   0.71
  3430    0.0096   -0.159 -0.121   0.065  0.216   2.593  0.009    99.2  100.0     0.843   14.8    100.0   268    115  0.342   0.67
  3440    0.0113   -0.163 -0.121   0.065  0.220   2.282  0.009    99.2  100.0     0.772   10.9     91.7   268    115  0.317   0.71
  3450    0.0149   -0.169 -0.124   0.061  0.222   2.183  0.009    99.2  100.0     0.811   13.3    100.0   268    115  0.307   0.69
  3460   -0.0032   -0.144 -0.124   0.070  0.214   2.424  0.009   100.0   99.2     0.850   15.6    100.0   268    115  0.307   0.72
  3470   -0.0084   -0.138 -0.124   0.097  0.235   2.626  0.009   100.0   99.2     0.835   11.7    100.0   269    116  0.261   0.66
  3480    0.0073   -0.148 -0.124   0.078  0.226   2.628  0.009   100.0  100.0     0.789   14.8     91.7   270    116  0.294   0.68
  3490    0.0106   -0.141 -0.124   0.080  0.221   2.579  0.009   100.0   98.4     0.841   12.5     91.7   276    121  0.313   0.69
      TL @ step 3500: 281 mols, 2/2 epochs, nll 0.262, kl_after 3.08
  3500   -0.0376   -0.070 -0.126   0.155  0.217   3.771  0.009    99.2   93.7     0.807   27.3    100.0   281    123  0.293   0.70
  3510    0.0417    0.089 -0.126   0.294  0.205   4.974  0.046   100.0   78.9     0.772   42.2    100.0   286    125  0.318   0.71
  3520    1.4975   -0.149 -0.126   0.100  0.241   3.307  0.780    99.2  100.0     0.866   10.2    100.0   286    125  0.443   0.72
  3530   -0.0636   -0.178 -0.126   0.077  0.248   2.077  0.520    99.2  100.0     0.929    6.2     83.3   286    125  0.385   0.76
  3540   -0.5898   -0.179 -0.126   0.069  0.240   2.069  0.154    99.2  100.0     0.882    6.2    100.0   286    125  0.401   1.04
  3550   -0.5196   -0.168 -0.129   0.068  0.235   2.261  0.046   100.0  100.0     0.836   11.7     91.7   286    125  0.378   0.72
  3560   -0.3599   -0.173 -0.129   0.073  0.239   2.263  0.006    99.2  100.0     0.835   11.7    100.0   286    125  0.339   0.76
  3570   -0.2165   -0.169 -0.129   0.065  0.227   2.062  0.002    99.2  100.0     0.843   14.8    100.0   286    125  0.343   0.84
  3580   -0.1326   -0.156 -0.129   0.074  0.230   2.166  0.001   100.0  100.0     0.852   15.6    100.0   286    125  0.361   0.81
  3590   -0.0675   -0.165 -0.129   0.070  0.235   2.206  0.001   100.0  100.0     0.820   15.6     91.7   287    125  0.321   0.80
  3600   -0.0340   -0.164 -0.132   0.069  0.233   2.289  0.001   100.0  100.0     0.812   16.4    100.0   290    125  0.320   0.73
      saved checkpoint @ step 3600 | examples: ['CCNC(=O)CSc1ccccc1', 'CC(C)CC(C)NC(=O)c1cccc(Br)c1', 'CCCN(CCC)Cc1cccc2ccccc12', 'NC(=O)C1CCN(Cc2nc3ccccc3n2Cc2ccccc2)CC1', 'COc1ccc(Nc2ncnc3ccccc23)cc1']
  3610   -0.0627   -0.111 -0.132   0.118  0.229   2.738  0.001   100.0   96.9     0.790   21.1    100.0   294    127  0.315   0.80
  3620   -0.0527   -0.100 -0.132   0.113  0.213   2.905  0.001   100.0   97.7     0.840   27.3     91.7   298    129  0.328   0.77
  3630   -0.0335   -0.091 -0.132   0.132  0.223   2.710  0.001   100.0   94.5     0.777   21.9    100.0   301    130  0.362   0.82
  3640   -0.1379    0.047 -0.132   0.257  0.210   4.285  0.001   100.0   83.6     0.776   35.2    100.0   303    131  0.279   0.77
  3650   -0.0386    0.345 -0.090   0.542  0.190   7.350  0.038    99.2   51.2     0.754   54.7    100.0   305    132  0.300   0.67
  3660    7.1349    0.105 -0.090   0.319  0.214   4.691  2.217   100.0   80.5     0.816   30.5    100.0   309    132  0.314   0.74
  3670    0.9705   -0.189 -0.090   0.079  0.253   2.262  2.217    98.4  100.0     0.905    2.3     83.3   311    132  0.490   0.78
  3680   -2.6601   -0.195 -0.090   0.080  0.244   2.025  0.438    96.9  100.0     0.895    3.9     91.7   312    132  0.440   0.71
  3690   -1.8515   -0.165 -0.090   0.061  0.226   2.565  0.195   100.0  100.0     0.828    3.1     83.3   312    132  0.444   0.73
  3700   -0.9733   -0.163 -0.096   0.061  0.216   3.101  0.195    99.2  100.0     0.740    6.2     91.7   313    133  0.351   0.73
  3710   -0.5667   -0.166 -0.096   0.057  0.216   3.046  0.195    99.2  100.0     0.795    4.7     91.7   313    133  0.380   0.75
  3720   -0.3683   -0.159 -0.096   0.073  0.232   2.835  0.195   100.0   99.2     0.835    4.7    100.0   314    134  0.477   0.81
  3730   -0.2941   -0.163 -0.096   0.059  0.222   2.400  0.195   100.0  100.0     0.789    4.7    100.0   314    134  0.309   0.75
  3740   -0.1812   -0.182 -0.096   0.066  0.233   2.271  0.195    98.4  100.0     0.873    3.9    100.0   314    134  0.360   0.83
  3750   -0.1439   -0.174 -0.102   0.065  0.231   2.128  0.195    99.2  100.0     0.835    4.7     91.7   315    134  0.393   0.67
  3760   -0.2524   -0.175 -0.102   0.082  0.257   1.895  0.130   100.0  100.0     0.898    2.3     83.3   316    134  0.337   0.78
  3770   -0.1865   -0.177 -0.102   0.072  0.241   2.178  0.086    99.2  100.0     0.803    5.5    100.0   316    134  0.363   0.77
  3780   -0.2252   -0.169 -0.102   0.079  0.233   2.419  0.017    98.4  100.0     0.889    7.0     91.7   318    136  0.323   0.78
  3790   -0.1234   -0.179 -0.102   0.072  0.243   2.199  0.011    99.2  100.0     0.882    2.3     83.3   319    137  0.352   0.78
  3800   -0.0889   -0.158 -0.108   0.087  0.238   2.218  0.011    99.2  100.0     0.874    6.2     91.7   320    138  0.317   0.76
      saved checkpoint @ step 3800 | examples: ['CN(C)C(=S)SCc1cccc(C(=O)O)c1', 'COc1cccc(NC(=O)COc2ccc(NC(=O)c3cccnc3)cc2)c1', 'CSc1ccc(NC(=O)c2cccc(NC(=O)c3cccc(Cl)c3)c2)cc1', 'COc1ccc(C(=O)Nn2cnnc2)cc1', 'COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c1ccc(Cl)cc1']
  3810   -0.0563   -0.148 -0.108   0.081  0.229   2.235  0.011   100.0   99.2     0.858    7.8    100.0   321    139  0.297   0.78
  3820   -0.0315   -0.149 -0.108   0.090  0.231   2.258  0.011    99.2   99.2     0.865   10.9    100.0   322    139  0.309   0.72
  3830   -0.0021   -0.158 -0.108   0.082  0.224   2.415  0.011    98.4   99.2     0.832    7.0     91.7   325    140  0.296   0.82
  3840   -0.0696   -0.060 -0.108   0.170  0.229   3.156  0.011   100.0   92.2     0.881   18.0    100.0   328    140  0.314   0.76
  3850   -0.0672   -0.033 -0.111   0.199  0.217   3.591  0.011    98.4   88.1     0.802   23.4    100.0   330    142  0.294   0.74
  3860    0.1888    0.186 -0.111   0.409  0.223   5.692  0.086   100.0   70.3     0.678   43.8    100.0   334    144  0.339   0.79
  3870    1.9806   -0.140 -0.111   0.141  0.243   4.719  0.657    96.1  100.0     0.894   15.6    100.0   357    152  0.366   0.86
  3880    2.7065   -0.186 -0.111   0.087  0.250   5.003  0.985    97.7   99.2     0.871    6.2     83.3   367    158  0.497   0.75
  3890    3.9269   -0.200 -0.111   0.084  0.253   3.085  3.325    96.9  100.0     0.855    2.3    100.0   368    159  0.391   0.77
  3900   -0.0076   -0.183 -0.117   0.090  0.242   2.417  3.325    96.9  100.0     0.879    8.6     83.3   371    161  0.451   0.68
  3910   -3.9434   -0.183 -0.117   0.066  0.233   2.534  1.478    98.4  100.0     0.897    7.8     83.3   371    161  0.413   0.75
  3920   -3.5666   -0.165 -0.117   0.063  0.228   2.600  0.657   100.0  100.0     0.797    9.4     83.3   371    161  0.461   0.70
  3930   -2.0498   -0.161 -0.117   0.066  0.227   2.649  0.657   100.0  100.0     0.844    7.8    100.0   371    161  0.417   0.66
  3940   -1.3116   -0.174 -0.117   0.066  0.232   2.533  0.657    99.2  100.0     0.898    8.6     91.7   371    161  0.392   0.70
  3950   -1.1252   -0.165 -0.121   0.060  0.225   2.073  0.657   100.0  100.0     0.812   11.7     83.3   372    162  0.456   0.73
  3960   -0.6061   -0.176 -0.121   0.067  0.235   2.263  0.657    99.2  100.0     0.835   10.9     91.7   372    162  0.427   0.75
  3970   -0.9405   -0.175 -0.121   0.071  0.238   2.078  0.292    99.2  100.0     0.835   11.7     83.3   372    162  0.454   0.68
  3980   -0.7095   -0.167 -0.121   0.063  0.230   2.100  0.195   100.0  100.0     0.758   12.5     75.0   372    162  0.387   0.70
  3990   -0.3974   -0.170 -0.121   0.066  0.237   2.198  0.195   100.0  100.0     0.883    5.5     83.3   373    162  0.426   0.71
      TL @ step 4000: 374 mols, 2/2 epochs, nll 0.333, kl_after 2.41
  4000   -0.3415   -0.167 -0.124   0.064  0.231   2.158  0.130   100.0  100.0     0.812    9.4     91.7   374    162  0.428   0.70
      saved checkpoint @ step 4000 | examples: ['O=C(NCc1ccccc1)c1ncccc1O', 'COc1cccc2c1C(=O)CC(c1cccs1)N2', 'NC(=O)CCN1CCN(c2cccc3ccccc23)CC1', 'CCOc1ccc(C2=NN(C(C)=O)C(c3ccc(Br)cc3)C2)cc1OCC', 'CN(C)C(=O)NCc1ccco1']
  4010   -0.2956   -0.166 -0.124   0.069  0.236   2.040  0.086   100.0  100.0     0.836   10.9    100.0   375    163  0.395   0.77
  4020   -0.1928   -0.161 -0.124   0.075  0.235   2.398  0.058   100.0  100.0     0.812    8.6     91.7   375    163  0.444   0.66
  4030   -0.1752   -0.175 -0.124   0.066  0.233   1.921  0.017    99.2  100.0     0.835   11.7     91.7   377    163  0.399   0.75
  4040   -0.1121   -0.173 -0.124   0.070  0.235   2.309  0.008    99.2  100.0     0.850    7.8     91.7   377    163  0.361   0.74
  4050   -0.0811   -0.161 -0.128   0.075  0.236   2.049  0.003   100.0  100.0     0.875   10.2     91.7   377    163  0.341   0.97
  4060   -0.0307   -0.170 -0.128   0.061  0.224   2.223  0.003    99.2  100.0     0.882   14.8     91.7   377    163  0.414   0.72
  4070   -0.0432   -0.141 -0.128   0.095  0.236   2.278  0.001   100.0  100.0     0.883   10.9    100.0   377    163  0.341   0.89
  4080   -0.0108   -0.157 -0.128   0.068  0.225   2.213  0.001   100.0  100.0     0.797   10.9    100.0   377    163  0.332   0.85
  4090    0.0014   -0.157 -0.128   0.068  0.225   2.349  0.001   100.0  100.0     0.797   11.7    100.0   379    165  0.347   0.73
  4100   -0.0264   -0.124 -0.130   0.095  0.218   2.494  0.001   100.0   98.4     0.841   22.7    100.0   380    166  0.320   0.70
  4110   -0.0272   -0.103 -0.130   0.127  0.222   2.853  0.001    99.2   96.1     0.779   18.8     91.7   382    167  0.314   0.80
  4120   -0.0984    0.002 -0.130   0.216  0.213   3.686  0.001   100.0   88.3     0.770   32.0    100.0   383    167  0.339   0.69
  4130   -0.1805    0.183 -0.130   0.366  0.183   5.381  0.008   100.0   71.1     0.747   47.7    100.0   387    169  0.331   0.62
  4140    2.1584    0.337 -0.130   0.511  0.174   6.810  0.438   100.0   58.6     0.733   59.4    100.0   387    169  0.298   0.67
  4150  114.4944   -0.247 -0.089   0.080  0.232   9.265 20.000    90.6  100.0     0.853    3.9     58.3   389    169  0.419   0.74
  4160   43.0692   -0.229 -0.089   0.068  0.219   7.302 20.000    92.2  100.0     0.890    2.3    100.0   390    169  0.454   0.78
  4170   -5.2926   -0.197 -0.089   0.064  0.222   4.374 20.000    96.1  100.0     0.813    3.1    100.0   390    169  0.506   0.78
  4180  -30.9018   -0.171 -0.089   0.074  0.245   2.184 20.000   100.0  100.0     0.867    2.3    100.0   390    169  0.487   0.91
  4190  -22.2625   -0.176 -0.089   0.071  0.240   2.205 20.000    99.2  100.0     0.906    2.3     83.3   390    169  0.576   0.85
  4200  -16.1674   -0.178 -0.096   0.069  0.240   2.184 20.000    99.2  100.0     0.890    1.6    100.0   390    169  0.427   0.77
      saved checkpoint @ step 4200 | examples: ['O=C(c1ccc2c(c1)OCO2)N1CCN(c2ccccc2)CC1', 'Cc1ccc(Cl)cc1NC(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1', 'CN(Cc1ccc(C#N)cc1)S(=O)(=O)c1ccc(Cl)cc1', 'O=C(Cc1ccc(F)cc1)N1CCN(c2ccc(Cl)cn2)CC1', 'CN(CC(=O)Nc1ccccc1SCc1ccccc1)S(=O)(=O)c1ccccc1']
  4210  -16.8894   -0.169 -0.096   0.069  0.238   2.401 13.333   100.0  100.0     0.875    3.9     91.7   390    169  0.433   0.75
  4220  -12.1315   -0.167 -0.096   0.065  0.232   2.244 13.333   100.0  100.0     0.883    3.1     91.7   390    169  0.442   0.82
  4230   -9.3008   -0.176 -0.096   0.079  0.247   2.171 13.333    99.2  100.0     0.913    1.6    100.0   390    169  0.472   0.71
  4240  -16.9464   -0.182 -0.096   0.066  0.232   2.190  5.926    98.4  100.0     0.849    4.7    100.0   390    169  0.555   0.85
  4250   -7.7671   -0.168 -0.103   0.068  0.236   2.710  5.926   100.0  100.0     0.820    3.1    100.0   390    169  0.482   0.82
  4260   -7.8689   -0.165 -0.103   0.074  0.240   2.107  5.926   100.0  100.0     0.898    4.7     91.7   390    169  0.445   0.75
  4270   -4.5233   -0.170 -0.103   0.065  0.236   2.279  5.926   100.0  100.0     0.828    2.3    100.0   390    169  0.427   0.75
  4280   -4.2803   -0.174 -0.103   0.079  0.253   2.081  5.926   100.0  100.0     0.906    1.6     91.7   390    169  0.497   0.75
  4290   -5.2010   -0.170 -0.103   0.080  0.250   2.209  3.951   100.0  100.0     0.898    4.7     91.7   390    169  0.454   0.71
  4300   -3.5093   -0.175 -0.109   0.078  0.252   2.122  3.951   100.0  100.0     0.875    2.3     83.3   390    169  0.472   0.71
  4310   -4.1222   -0.179 -0.109   0.076  0.247   2.148  2.634    99.2  100.0     0.906    6.2    100.0   390    169  0.459   0.78
  4320   -4.3089   -0.175 -0.109   0.078  0.252   2.141  1.756   100.0  100.0     0.914    3.1    100.0   390    169  0.415   0.71
  4330   -2.6623   -0.161 -0.109   0.073  0.234   2.123  1.756   100.0  100.0     0.836    6.2    100.0   390    169  0.463   0.71
  4340   -1.6360   -0.168 -0.109   0.067  0.235   2.165  1.756   100.0  100.0     0.805    4.7    100.0   390    169  0.501   0.75
  4350   -2.8144   -0.172 -0.114   0.071  0.243   1.756  1.171   100.0  100.0     0.891    4.7    100.0   390    169  0.400   0.75
  4360   -2.4079   -0.173 -0.114   0.067  0.233   2.247  0.520    99.2  100.0     0.850   10.2     91.7   390    169  0.419   0.67
  4370   -1.3402   -0.172 -0.114   0.085  0.249   2.410  0.520    99.2  100.0     0.913    8.6     91.7   390    169  0.442   0.74
  4380   -0.8018   -0.168 -0.114   0.068  0.236   2.360  0.520   100.0  100.0     0.859    6.2    100.0   390    169  0.467   0.72
  4390   -0.4875   -0.184 -0.114   0.079  0.255   2.271  0.520    99.2  100.0     0.882    1.6     83.3   390    169  0.456   0.69
  4400   -0.6624   -0.170 -0.119   0.078  0.248   2.123  0.347   100.0  100.0     0.922    4.7    100.0   390    169  0.433   0.78
      saved checkpoint @ step 4400 | examples: ['Oc1cc2ccccc2cc1CN1CCCCC1', 'CCCCCCCCCCCCCCCCCC(=O)NN(c1ccccc1)c1ccccc1', 'Cc1cccc(C)c1NCCCCNc1nc2ccccc2[nH]1', 'Cc1ccc(C(=O)Cc2ccncc2)cc1', 'O=C(NCc1cccs1)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1']
  4410   -0.8598   -0.175 -0.119   0.071  0.246   1.861  0.103   100.0  100.0     0.898    3.9    100.0   390    169  0.467   0.71
  4420   -0.5798   -0.187 -0.119   0.077  0.248   2.171  0.030    98.4  100.0     0.841    3.1     83.3   391    169  0.464   0.74
  4430   -0.3645   -0.168 -0.119   0.080  0.248   2.194  0.020   100.0  100.0     0.883    6.2     91.7   391    169  0.424   0.77
  4440   -0.2177   -0.169 -0.119   0.065  0.234   2.019  0.014   100.0  100.0     0.820    4.7    100.0   391    169  0.371   0.71
  4450   -0.1277   -0.167 -0.123   0.066  0.233   2.483  0.009   100.0  100.0     0.883    7.8    100.0   391    169  0.437   0.73
  4460   -0.0857   -0.163 -0.123   0.074  0.237   2.098  0.004   100.0  100.0     0.867    8.6    100.0   391    169  0.424   0.80
  4470   -0.0367   -0.171 -0.123   0.069  0.239   2.262  0.004   100.0  100.0     0.898    7.8     91.7   391    169  0.402   0.73
  4480   -0.0163   -0.173 -0.123   0.068  0.233   2.197  0.002    99.2  100.0     0.850   10.2    100.0   391    169  0.395   0.89
  4490   -0.0045   -0.164 -0.123   0.079  0.243   2.274  0.002   100.0  100.0     0.883    9.4     91.7   391    169  0.454   1.01
      TL @ step 4500: 391 mols, 2/2 epochs, nll 0.291, kl_after 2.33
  4500   -0.0007   -0.167 -0.126   0.066  0.233   2.157  0.002   100.0  100.0     0.797   16.4     91.7   391    169  0.366   0.94
  4510    0.0067   -0.167 -0.126   0.056  0.216   2.306  0.002    99.2  100.0     0.787   17.2    100.0   391    169  0.380   1.01
  4520    0.0006   -0.157 -0.126   0.075  0.232   2.469  0.001   100.0  100.0     0.805   16.4    100.0   391    169  0.351   1.02
  4530    0.0188   -0.170 -0.126   0.069  0.231   2.248  0.001    99.2  100.0     0.866   10.2     83.3   392    170  0.419   1.11
  4540    0.0175   -0.166 -0.126   0.070  0.236   2.164  0.001   100.0  100.0     0.844   10.2     75.0   393    170  0.368   1.10
  4550    0.0131   -0.166 -0.129   0.072  0.231   2.762  0.001    99.2   99.2     0.833   10.9     83.3   395    171  0.333   1.11
  4560    0.0070   -0.153 -0.129   0.073  0.226   2.338  0.001   100.0  100.0     0.797   18.0     91.7   397    172  0.307   1.07
  4570   -0.0031   -0.140 -0.129   0.083  0.216   2.727  0.001    99.2   99.2     0.825   21.1    100.0   397    172  0.283   1.21
  4580   -0.0420   -0.083 -0.129   0.148  0.232   3.082  0.001   100.0   94.5     0.793   18.0     91.7   399    173  0.313   1.46
  4590   -0.1078    0.020 -0.129   0.243  0.215   4.611  0.002    99.2   86.6     0.782   34.4    100.0   402    174  0.320   0.84
  4600   -0.1346    0.183 -0.118   0.401  0.211   5.903  0.014    99.2   71.7     0.736   44.5    100.0   403    175  0.310   0.78
      saved checkpoint @ step 4600 | examples: ['COc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1', 'Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3COC3)ncc2c1', 'Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1', 'Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1', 'Cc1ccc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1']
  4610    2.7321    0.075 -0.118   0.289  0.206   4.887  0.780    99.2   81.9     0.712   32.8    100.0   406    176  0.369   0.79
  4620    1.9020   -0.178 -0.118   0.075  0.237   2.784  1.756    98.4  100.0     0.833    7.8    100.0   416    180  0.472   0.79
  4630   -1.0656   -0.172 -0.118   0.077  0.249   2.086  0.780   100.0  100.0     0.898    7.8    100.0   416    180  0.362   0.80
  4640   -1.5526   -0.185 -0.118   0.069  0.238   2.119  0.231    98.4  100.0     0.849    7.8     91.7   417    180  0.401   0.71
  4650   -1.0449   -0.174 -0.122   0.067  0.233   2.432  0.103    99.2  100.0     0.866   10.9     83.3   417    180  0.375   0.72
  4660   -0.5826   -0.175 -0.122   0.063  0.230   2.578  0.103    99.2  100.0     0.858    9.4    100.0   417    180  0.381   0.71
  4670   -0.3502   -0.162 -0.122   0.072  0.234   2.512  0.103   100.0  100.0     0.836   11.7     83.3   418    180  0.391   0.69
  4680   -0.2248   -0.155 -0.122   0.072  0.227   2.312  0.103   100.0  100.0     0.844   12.5    100.0   419    180  0.415   0.68
  4690   -0.1171   -0.168 -0.122   0.066  0.233   2.362  0.103   100.0   99.2     0.819   10.2    100.0   420    180  0.339   0.74
  4700   -0.0863   -0.160 -0.125   0.071  0.232   2.168  0.103   100.0  100.0     0.820   13.3     83.3   420    180  0.381   0.73
  4710   -0.1300   -0.170 -0.125   0.070  0.239   1.965  0.069   100.0  100.0     0.875    9.4    100.0   420    180  0.336   0.75
  4720   -0.1168   -0.179 -0.125   0.074  0.245   2.059  0.030    99.2  100.0     0.913    7.0    100.0   421    180  0.356   0.80
  4730   -0.0814   -0.169 -0.125   0.068  0.238   2.142  0.020   100.0  100.0     0.883    9.4     91.7   422    180  0.393   0.73
  4740   -0.0591   -0.168 -0.125   0.069  0.237   2.004  0.014   100.0  100.0     0.844   13.3     83.3   423    180  0.344   0.76
  4750   -0.0481   -0.165 -0.128   0.060  0.225   1.998  0.004   100.0  100.0     0.820   10.2     91.7   423    180  0.340   0.79
  4760   -0.0137   -0.177 -0.128   0.068  0.237   2.180  0.002    99.2  100.0     0.866    6.2    100.0   424    180  0.382   0.70
  4770   -0.0082   -0.168 -0.128   0.068  0.237   1.946  0.001   100.0  100.0     0.812    8.6     91.7   428    181  0.314   0.78
  4780    0.0002   -0.165 -0.128   0.073  0.231   2.306  0.001    99.2  100.0     0.874   11.7     91.7   431    183  0.351   0.75
  4790   -0.0102   -0.147 -0.128   0.078  0.217   2.315  0.001    99.2  100.0     0.819   15.6     91.7   434    185  0.306   0.70
  4800   -0.0252   -0.120 -0.131   0.115  0.234   2.720  0.001   100.0   97.7     0.816   16.4    100.0   438    187  0.338   0.78
      saved checkpoint @ step 4800 | examples: ['COc1ccc(-n2nnnc2SCC(=O)NCc2ccccc2)cc1', 'Cc1ccc(NC(=O)c2ccc(Br)o2)cc1', 'O=C(NCc1ccco1)c1cccc(Br)c1', 'O=C(CCc1ccccc1)NC(NC(=O)c1ccccc1)c1ccc(Br)cc1', 'CCC/C=C/C(=O)CP(=O)(O)O']
  4810   -0.0719   -0.050 -0.131   0.166  0.216   3.183  0.001   100.0   93.0     0.815   28.1    100.0   442    190  0.269   0.73
  4820   -0.2141    0.134 -0.131   0.331  0.197   4.841  0.002   100.0   76.6     0.694   50.0    100.0   445    192  0.298   0.75
  4830    0.0988    0.239 -0.131   0.442  0.203   6.400  0.058   100.0   67.2     0.698   55.5    100.0   448    193  0.300   0.75
  4840    3.9013   -0.110 -0.131   0.148  0.250   4.217  1.478    99.2   98.4     0.848   17.2     91.7   453    195  0.418   0.81
  4850   68.2426   -0.235 -0.131   0.089  0.246   5.713 20.000    92.2  100.0     0.932    7.8     75.0   456    196  0.345   0.70
  4860   41.6377   -0.238 -0.131   0.066  0.226   6.416 20.000    92.2  100.0     0.958    7.0     91.7   456    196  0.415   0.78
  4870  -13.7983   -0.182 -0.131   0.078  0.244   2.988 20.000    98.4  100.0     0.889   10.2     91.7   456    196  0.476   0.82
  4880  -35.0541   -0.168 -0.131   0.068  0.236   2.348  8.889   100.0  100.0     0.828   14.8     83.3   456    196  0.638   0.78
  4890  -22.0877   -0.175 -0.131   0.073  0.248   2.323  8.889   100.0  100.0     0.852    6.2     91.7   456    196  0.679   0.77
  4900   -9.0452   -0.173 -0.133   0.067  0.232   2.943  8.889    99.2  100.0     0.874   18.0     91.7   456    196  0.500   0.75
  4910   -9.3103   -0.173 -0.133   0.075  0.248   2.372  8.889   100.0  100.0     0.852    8.6    100.0   456    196  0.542   0.75
  4920   -8.1688   -0.163 -0.133   0.062  0.225   2.093  8.889   100.0  100.0     0.836   19.5     91.7   457    196  0.564   0.74
  4930   -4.0518   -0.178 -0.133   0.070  0.240   2.274  8.889    99.2  100.0     0.787   14.1     91.7   457    196  0.461   0.78
  4940  -10.1740   -0.169 -0.133   0.064  0.233   2.349  3.951   100.0  100.0     0.852   12.5    100.0   457    196  0.460   0.74
  4950   -5.0661   -0.180 -0.136   0.073  0.245   2.554  3.951    99.2  100.0     0.866   13.3     83.3   457    196  0.423   0.78
  4960   -3.8177   -0.179 -0.136   0.072  0.243   2.288  3.951    99.2  100.0     0.850   10.2     91.7   457    196  0.495   0.75
  4970   -5.6825   -0.170 -0.136   0.064  0.235   2.088  2.634   100.0  100.0     0.859   12.5     91.7   457    196  0.547   0.76
  4980   -4.1110   -0.170 -0.136   0.068  0.238   2.413  1.756   100.0  100.0     0.781   14.1     91.7   457    196  0.440   0.72
  4990   -2.8036   -0.168 -0.136   0.079  0.246   2.232  1.756   100.0  100.0     0.891   15.6    100.0   457    196  0.454   0.77
      TL @ step 5000: 457 mols, 2/2 epochs, nll 0.448, kl_after 2.37
  5000   -1.5994   -0.175 -0.138   0.072  0.247   2.326  1.756   100.0  100.0     0.930    9.4     91.7   457    196  0.419   0.71
      saved checkpoint @ step 5000 | examples: ['COc1ccccc1-c1nc(-c2ccccc2)no1', 'Cc1cc(CN2CC(=O)NC2=O)ccn1', 'COc1ccccc1OCC(=O)Nc1ccc2c(c1)OCO2', 'O=C(Nc1ccccc1)c1nc(-c2ccccc2)no1', 'NC(=O)Nc1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1']

RL_BASELINE_DONE in 70.0 min
